day,hour,p1,p2
05.06.2018,08:08:30,108.1,81
05.06.2018,08:08:40,108.1,80.6
05.06.2018,08:08:50,108.2,80.9
05.06.2018,08:09:00,108.2,80.7
05.06.2018,08:09:10,108.2,81
05.06.2018,08:09:20,108.1,80.4
05.06.2018,08:09:30,108.1,80.8
05.06.2018,08:09:40,108.2,80.8
05.06.2018,08:09:50,108.1,80.6
05.06.2018,08:10:00,108.2,80.7
05.06.2018,08:10:10,108.2,80.7
05.06.2018,08:10:20,108.2,80.9
05.06.2018,08:10:30,108.2,80.4
05.06.2018,08:10:40,108.2,80.8
05.06.2018,08:10:50,108.2,80.7
05.06.2018,08:11:00,108.2,80.7
05.06.2018,08:11:10,108.2,80.6
05.06.2018,08:11:20,108.3,80.7
05.06.2018,08:11:30,108.2,80.9
05.06.2018,08:11:40,108.3,80.4
05.06.2018,08:11:50,108.1,80.8
05.06.2018,08:12:00,108.3,80.7
05.06.2018,08:12:10,108.3,80.7
05.06.2018,08:12:20,108.3,80.9
05.06.2018,08:12:30,108.3,80.7
05.06.2018,08:12:40,108.4,80.8
05.06.2018,08:12:50,108.3,80.6
05.06.2018,08:13:00,108.4,80.7
05.06.2018,08:13:10,108.4,80.9
05.06.2018,08:13:20,108.4,80.4
05.06.2018,08:13:30,108.4,80.8
05.06.2018,08:13:40,108.4,80.6
05.06.2018,08:13:50,108.4,80.6
05.06.2018,08:14:00,108.4,80.5
05.06.2018,08:14:10,108.4,80.5
05.06.2018,08:14:20,108.4,80.8
05.06.2018,08:14:30,108.4,80.3
05.06.2018,08:14:40,108.4,80.6
05.06.2018,08:14:50,108.4,80.5
05.06.2018,08:15:00,108.3,80.5
05.06.2018,08:15:10,108.3,80.4
05.06.2018,08:15:20,108.4,80.5
05.06.2018,08:15:30,108.3,80.6
05.06.2018,08:15:40,108.3,80.2
05.06.2018,08:15:50,108.3,80.5
05.06.2018,08:16:00,108.3,80.4
05.06.2018,08:16:10,108.4,80.4
05.06.2018,08:16:20,108.3,80.3
05.06.2018,08:16:30,108.4,80.3
05.06.2018,08:16:40,108.3,80.6
05.06.2018,08:16:50,108.3,80.1
05.06.2018,08:17:00,108.3,80.4
05.06.2018,08:17:10,108.4,80.3
05.06.2018,08:17:20,108.4,80.3
05.06.2018,08:17:30,108.4,80.2
05.06.2018,08:17:40,108.4,80.2
05.06.2018,08:17:50,108.4,80.4
05.06.2018,08:18:00,108.4,80
05.06.2018,08:18:10,108.4,80.3
05.06.2018,08:18:20,108.5,80.2
05.06.2018,08:18:30,108.6,80.2
05.06.2018,08:18:40,108.7,80.1
05.06.2018,08:18:50,108.8,80.2
05.06.2018,08:19:00,109,80.3
05.06.2018,08:19:10,109.1,79.9
05.06.2018,08:19:20,109.1,80.2
05.06.2018,08:19:30,109.2,80.1
05.06.2018,08:19:40,109.2,80.1
05.06.2018,08:19:50,109.2,80
05.06.2018,08:20:00,109.3,80.1
05.06.2018,08:20:10,109.3,80.2
05.06.2018,08:20:20,109.3,79.8
05.06.2018,08:20:30,109.3,80.1
05.06.2018,08:20:40,109.4,80.1
05.06.2018,08:20:50,109.3,79.8
05.06.2018,08:21:00,109.3,80
05.06.2018,08:21:10,109.4,80
05.06.2018,08:21:20,109.4,80
05.06.2018,08:21:30,109.4,79.8
05.06.2018,08:21:40,109.4,79.9
05.06.2018,08:21:50,109.4,80
05.06.2018,08:22:00,109.4,79.7
05.06.2018,08:22:10,109.4,79.9
05.06.2018,08:22:20,109.4,79.9
05.06.2018,08:22:30,109.4,79.8
05.06.2018,08:22:40,109.5,79.8
05.06.2018,08:22:50,109.6,79.8
05.06.2018,08:23:00,109.5,79.9
05.06.2018,08:23:10,109.6,79.6
05.06.2018,08:23:20,109.6,79.8
05.06.2018,08:23:30,109.6,79.8
05.06.2018,08:23:40,109.6,79.7
05.06.2018,08:23:50,109.6,79.8
05.06.2018,08:24:00,109.6,79.7
05.06.2018,08:24:10,109.6,79.8
05.06.2018,08:24:20,109.6,79.5
05.06.2018,08:24:30,109.6,79.7
05.06.2018,08:24:40,109.6,79.7
05.06.2018,08:24:50,109.6,79.6
05.06.2018,08:25:00,109.5,79.6
05.06.2018,08:25:10,109.7,79.6
05.06.2018,08:25:20,109.7,79.7
05.06.2018,08:25:30,109.7,79.4
05.06.2018,08:25:40,109.6,79.6
05.06.2018,08:25:50,109.7,79.6
05.06.2018,08:26:00,109.6,79.5
05.06.2018,08:26:10,109.7,79.5
05.06.2018,08:26:20,109.6,79.5
05.06.2018,08:26:30,109.7,79.6
05.06.2018,08:26:40,109.7,79.4
05.06.2018,08:26:50,109.7,79.5
05.06.2018,08:27:00,109.6,79.6
05.06.2018,08:27:10,109.7,79.4
05.06.2018,08:27:20,109.8,79.4
05.06.2018,08:27:30,109.6,79.4
05.06.2018,08:27:40,109.7,79.5
05.06.2018,08:27:50,109.7,79.3
05.06.2018,08:28:00,109.8,79.5
05.06.2018,08:28:10,109.7,79.5
05.06.2018,08:28:20,109.7,79.4
05.06.2018,08:28:30,109.7,79.4
05.06.2018,08:28:40,109.7,79.5
05.06.2018,08:28:50,109.7,79.5
05.06.2018,08:29:00,109.7,79.4
05.06.2018,08:29:10,109.7,79.5
05.06.2018,08:29:20,109.7,79.5
05.06.2018,08:29:30,109.7,79.4
05.06.2018,08:29:40,109.7,79.5
05.06.2018,08:29:50,109.7,79.5
05.06.2018,08:30:00,109.7,79.4
05.06.2018,08:30:10,109.7,79.5
05.06.2018,08:30:20,109.7,79.5
05.06.2018,08:30:30,109.8,79.4
05.06.2018,08:30:40,109.8,79.4
05.06.2018,08:30:50,109.7,79.4
05.06.2018,08:31:00,109.8,79.4
05.06.2018,08:31:10,109.7,79.3
05.06.2018,08:31:20,109.8,79.4
05.06.2018,08:31:30,109.7,79.4
05.06.2018,08:31:40,109.7,79.3
05.06.2018,08:31:50,109.8,79.3
05.06.2018,08:32:00,109.9,79.3
05.06.2018,08:32:10,109.9,79.3
05.06.2018,08:32:20,110,79.2
05.06.2018,08:32:30,109.9,79.3
05.06.2018,08:32:40,110,79.3
05.06.2018,08:32:50,110.1,79.2
05.06.2018,08:33:00,110,79.2
05.06.2018,08:33:10,110,79.2
05.06.2018,08:33:20,110,79.2
05.06.2018,08:33:30,110,79.1
05.06.2018,08:33:40,110.1,79.2
05.06.2018,08:33:50,110.2,79.2
05.06.2018,08:34:00,110,79.1
05.06.2018,08:34:10,110.1,79.1
05.06.2018,08:34:20,110.1,79.1
05.06.2018,08:34:30,110.1,79.1
05.06.2018,08:34:40,110.1,79
05.06.2018,08:34:50,110,79
05.06.2018,08:35:00,110.1,79.1
05.06.2018,08:35:10,110.1,79.1
05.06.2018,08:35:20,110.1,79
05.06.2018,08:35:30,110.1,79
05.06.2018,08:35:40,110.1,79
05.06.2018,08:35:50,110.1,79
05.06.2018,08:36:00,110.1,78.9
05.06.2018,08:36:10,110.1,79
05.06.2018,08:36:20,110.1,79
05.06.2018,08:36:30,110.1,78.9
05.06.2018,08:36:40,110.1,78.9
05.06.2018,08:36:50,110.1,78.9
05.06.2018,08:37:00,110.1,78.9
05.06.2018,08:37:10,110.1,78.8
05.06.2018,08:37:20,110.1,78.9
05.06.2018,08:37:30,110.1,78.8
05.06.2018,08:37:40,110.1,78.8
05.06.2018,08:37:50,110.1,78.8
05.06.2018,08:38:00,110.2,78.8
05.06.2018,08:38:10,110.2,78.8
05.06.2018,08:38:20,110.3,78.8
05.06.2018,08:38:30,110.3,78.7
05.06.2018,08:38:40,110.4,78.7
05.06.2018,08:38:50,110.4,78.7
05.06.2018,08:39:00,110.4,78.7
05.06.2018,08:39:10,110.5,78.7
05.06.2018,08:39:20,110.5,78.7
05.06.2018,08:39:30,110.5,78.7
05.06.2018,08:39:40,110.6,78.6
05.06.2018,08:39:50,110.6,78.6
05.06.2018,08:40:00,110.6,78.6
05.06.2018,08:40:10,110.6,78.6
05.06.2018,08:40:20,110.6,78.6
05.06.2018,08:40:30,110.6,78.6
05.06.2018,08:40:40,110.6,78.5
05.06.2018,08:40:50,110.6,78.5
05.06.2018,08:41:00,110.7,78.5
05.06.2018,08:41:10,110.7,78.5
05.06.2018,08:41:20,110.7,78.5
05.06.2018,08:41:30,110.7,78.5
05.06.2018,08:41:40,110.7,78.5
05.06.2018,08:41:50,110.7,78.5
05.06.2018,08:42:00,110.7,78.5
05.06.2018,08:42:10,110.7,78.4
05.06.2018,08:42:20,110.7,78.4
05.06.2018,08:42:30,110.7,78.4
05.06.2018,08:42:40,110.8,78.4
05.06.2018,08:42:50,110.8,78.4
05.06.2018,08:43:00,110.9,78.4
05.06.2018,08:43:10,111,78.4
05.06.2018,08:43:20,111,78.3
05.06.2018,08:43:30,110.9,78.3
05.06.2018,08:43:40,110.9,78.3
05.06.2018,08:43:50,110.9,78.3
05.06.2018,08:44:00,110.9,78.3
05.06.2018,08:44:10,110.9,78.3
05.06.2018,08:44:20,111,78.3
05.06.2018,08:44:30,110.9,78.3
05.06.2018,08:44:40,111,78.2
05.06.2018,08:44:50,110.9,78.2
05.06.2018,08:45:00,110.9,78.2
05.06.2018,08:45:10,110.9,78.2
05.06.2018,08:45:20,110.8,78.2
05.06.2018,08:45:30,110.9,78.2
05.06.2018,08:45:40,111,78.2
05.06.2018,08:45:50,111,78.2
05.06.2018,08:46:00,111,78.2
05.06.2018,08:46:10,111,78.2
05.06.2018,08:46:20,110.9,78.2
05.06.2018,08:46:30,110.9,78.2
05.06.2018,08:46:40,111,78.2
05.06.2018,08:46:50,110.9,78.2
05.06.2018,08:47:00,111,78.2
05.06.2018,08:47:10,110.9,78.2
05.06.2018,08:47:20,111,78.2
05.06.2018,08:47:30,111,78.2
05.06.2018,08:47:40,111,78.2
05.06.2018,08:47:50,110.9,78.2
05.06.2018,08:48:00,110.9,78.2
05.06.2018,08:48:10,111,78.2
05.06.2018,08:48:20,110.9,78.2
05.06.2018,08:48:30,111,78.2
05.06.2018,08:48:40,111,78.1
05.06.2018,08:48:50,111,78.1
05.06.2018,08:49:00,111,78.1
05.06.2018,08:49:10,111,78.1
05.06.2018,08:49:20,111,78.1
05.06.2018,08:49:30,111.1,78.1
05.06.2018,08:49:40,111.1,78.1
05.06.2018,08:49:50,111,78.1
05.06.2018,08:50:00,110.9,78
05.06.2018,08:50:10,111,78
05.06.2018,08:50:20,111,78
05.06.2018,08:50:30,111,78
05.06.2018,08:50:40,111.1,78
05.06.2018,08:50:50,111,77.9
05.06.2018,08:51:00,111,78
05.06.2018,08:51:10,110.9,78
05.06.2018,08:51:20,111,77.9
05.06.2018,08:51:30,111,77.9
05.06.2018,08:51:40,111,77.9
05.06.2018,08:51:50,111,77.9
05.06.2018,08:52:00,111,77.9
05.06.2018,08:52:10,111.1,77.9
05.06.2018,08:52:20,111,77.8
05.06.2018,08:52:30,111,77.9
05.06.2018,08:52:40,111,77.8
05.06.2018,08:52:50,111.1,77.8
05.06.2018,08:53:00,111.1,77.8
05.06.2018,08:53:10,110.9,77.8
05.06.2018,08:53:20,111,77.8
05.06.2018,08:53:30,111.1,77.8
05.06.2018,08:53:40,111.1,77.7
05.06.2018,08:53:50,111,77.7
05.06.2018,08:54:00,111,77.7
05.06.2018,08:54:10,111.1,77.7
05.06.2018,08:54:20,111,77.7
05.06.2018,08:54:30,111,77.7
05.06.2018,08:54:40,111,77.6
05.06.2018,08:54:50,111,77.6
05.06.2018,08:55:00,111,77.6
05.06.2018,08:55:10,110.9,77.6
05.06.2018,08:55:20,111,77.6
05.06.2018,08:55:30,111,77.6
05.06.2018,08:55:40,111,77.6
05.06.2018,08:55:50,111,77.5
05.06.2018,08:56:00,111,77.5
05.06.2018,08:56:10,111,77.5
05.06.2018,08:56:20,111,77.5
05.06.2018,08:56:30,111,77.5
05.06.2018,08:56:40,111,77.4
05.06.2018,08:56:50,111,77.5
05.06.2018,08:57:00,111,77.4
05.06.2018,08:57:10,111,77.4
05.06.2018,08:57:20,111,77.4
05.06.2018,08:57:30,111,77.4
05.06.2018,08:57:40,111,77.4
05.06.2018,08:57:50,111,77.4
05.06.2018,08:58:00,111,77.4
05.06.2018,08:58:10,111,77.3
05.06.2018,08:58:20,111,77.4
05.06.2018,08:58:30,111,77.3
05.06.2018,08:58:40,111,77.3
05.06.2018,08:58:50,111.1,77.3
05.06.2018,08:59:00,111,77.3
05.06.2018,08:59:10,111,77.3
05.06.2018,08:59:20,111,77.3
05.06.2018,08:59:30,111,77.2
05.06.2018,08:59:40,111,77.2
05.06.2018,08:59:50,111,77.2
05.06.2018,09:00:00,111,77.2
05.06.2018,09:00:10,111,77.2
05.06.2018,09:00:20,111,77.2
05.06.2018,09:00:30,111,77.2
05.06.2018,09:00:40,111,77.2
05.06.2018,09:00:50,111,77.1
05.06.2018,09:01:00,111.1,77.1
05.06.2018,09:01:10,111,77.2
05.06.2018,09:01:20,111.1,77.1
05.06.2018,09:01:30,111,77.1
05.06.2018,09:01:40,111.1,77.1
05.06.2018,09:01:50,111,77
05.06.2018,09:02:00,111,77
05.06.2018,09:02:10,111,77
05.06.2018,09:02:20,111,77
05.06.2018,09:02:30,111.1,77
05.06.2018,09:02:40,111.1,77
05.06.2018,09:02:50,111.1,77
05.06.2018,09:03:00,111.3,77
05.06.2018,09:03:10,111.2,76.9
05.06.2018,09:03:20,111.2,76.9
05.06.2018,09:03:30,111.2,76.9
05.06.2018,09:03:40,111.3,77
05.06.2018,09:03:50,111.1,76.9
05.06.2018,09:04:00,111.1,76.9
05.06.2018,09:04:10,111.2,76.9
05.06.2018,09:04:20,111.2,77
05.06.2018,09:04:30,111.2,77
05.06.2018,09:04:40,111.3,77
05.06.2018,09:04:50,111.2,76.9
05.06.2018,09:05:00,111.2,77
05.06.2018,09:05:10,111.2,77
05.06.2018,09:05:20,111.1,77
05.06.2018,09:05:30,111.3,77
05.06.2018,09:05:40,111.2,77
05.06.2018,09:05:50,111.2,77
05.06.2018,09:06:00,111.1,77
05.06.2018,09:06:10,111.2,76.9
05.06.2018,09:06:20,111.2,76.9
05.06.2018,09:06:30,111.3,76.9
05.06.2018,09:06:40,111.2,76.9
05.06.2018,09:06:50,111.3,76.9
05.06.2018,09:07:00,111.2,76.9
05.06.2018,09:07:10,111.3,76.9
05.06.2018,09:07:20,111.2,76.9
05.06.2018,09:07:30,111.2,76.8
05.06.2018,09:07:40,111.2,76.9
05.06.2018,09:07:50,111.3,76.8
05.06.2018,09:08:00,111.2,76.8
05.06.2018,09:08:10,111.2,76.8
05.06.2018,09:08:20,111.2,76.8
05.06.2018,09:08:30,111.3,76.8
05.06.2018,09:08:40,111.3,76.8
05.06.2018,09:08:50,111.3,76.7
05.06.2018,09:09:00,111.3,76.7
05.06.2018,09:09:10,111.4,76.7
05.06.2018,09:09:20,111.3,76.7
05.06.2018,09:09:30,111.2,76.7
05.06.2018,09:09:40,111.3,76.7
05.06.2018,09:09:50,111.3,76.6
05.06.2018,09:10:00,111.2,76.7
05.06.2018,09:10:10,111.3,76.6
05.06.2018,09:10:20,111.3,76.6
05.06.2018,09:10:30,111.3,76.6
05.06.2018,09:10:40,111.2,76.6
05.06.2018,09:10:50,111.2,76.6
05.06.2018,09:11:00,111.2,76.6
05.06.2018,09:11:10,111.4,76.5
05.06.2018,09:11:20,111.3,76.5
05.06.2018,09:11:30,111.3,76.5
05.06.2018,09:11:40,111.2,76.5
05.06.2018,09:11:50,111.3,76.5
05.06.2018,09:12:00,111.3,76.5
05.06.2018,09:12:10,111.2,76.5
05.06.2018,09:12:20,111.3,76.4
05.06.2018,09:12:30,111.3,76.5
05.06.2018,09:12:40,111.3,76.5
05.06.2018,09:12:50,111.3,76.4
05.06.2018,09:13:00,111.2,76.4
05.06.2018,09:13:10,111.3,76.4
05.06.2018,09:13:20,111.4,76.4
05.06.2018,09:13:30,111.3,76.3
05.06.2018,09:13:40,111.3,76.4
05.06.2018,09:13:50,111.5,76.3
05.06.2018,09:14:00,111.7,76.3
05.06.2018,09:14:10,111.6,76.3
05.06.2018,09:14:20,111.9,76.3
05.06.2018,09:14:30,111.8,76.3
05.06.2018,09:14:40,111.8,76.2
05.06.2018,09:14:50,111.8,76.3
05.06.2018,09:15:00,111.8,76.3
05.06.2018,09:15:10,111.8,76.2
05.06.2018,09:15:20,111.8,76.2
05.06.2018,09:15:30,111.8,76.2
05.06.2018,09:15:40,111.8,76.1
05.06.2018,09:15:50,111.8,76.2
05.06.2018,09:16:00,111.8,76.2
05.06.2018,09:16:10,111.8,76.1
05.06.2018,09:16:20,111.8,76.1
05.06.2018,09:16:30,111.8,76.2
05.06.2018,09:16:40,111.8,76
05.06.2018,09:16:50,111.8,76
05.06.2018,09:17:00,111.8,76
05.06.2018,09:17:10,111.8,76
05.06.2018,09:17:20,111.8,76
05.06.2018,09:17:30,111.8,76.1
05.06.2018,09:17:40,111.8,76
05.06.2018,09:17:50,111.9,76
05.06.2018,09:18:00,111.9,76
05.06.2018,09:18:10,112,76
05.06.2018,09:18:20,112,76
05.06.2018,09:18:30,112,75.9
05.06.2018,09:18:40,112,75.9
05.06.2018,09:18:50,112.1,75.9
05.06.2018,09:19:00,112.1,75.9
05.06.2018,09:19:10,112.1,75.8
05.06.2018,09:19:20,112.1,75.9
05.06.2018,09:19:30,112.1,75.9
05.06.2018,09:19:40,112.1,75.9
05.06.2018,09:19:50,112.1,75.8
05.06.2018,09:20:00,112.1,75.8
05.06.2018,09:20:10,112.2,75.8
05.06.2018,09:20:20,112.2,75.8
05.06.2018,09:20:30,112.3,75.8
05.06.2018,09:20:40,112.3,75.8
05.06.2018,09:20:50,112.3,75.7
05.06.2018,09:21:00,112.3,75.7
05.06.2018,09:21:10,112.4,75.7
05.06.2018,09:21:20,112.4,75.7
05.06.2018,09:21:30,112.4,75.7
05.06.2018,09:21:40,112.4,75.7
05.06.2018,09:21:50,112.5,75.8
05.06.2018,09:22:00,112.6,75.7
05.06.2018,09:22:10,112.6,75.7
05.06.2018,09:22:20,112.7,75.7
05.06.2018,09:22:30,112.7,75.7
05.06.2018,09:22:40,112.8,75.7
05.06.2018,09:22:50,113,75.7
05.06.2018,09:23:00,113.1,75.8
05.06.2018,09:23:10,113.4,75.7
05.06.2018,09:23:20,113.5,75.7
05.06.2018,09:23:30,113.4,75.8
05.06.2018,09:23:40,113.4,75.7
05.06.2018,09:23:50,113.6,75.7
05.06.2018,09:24:00,113.6,75.7
05.06.2018,09:24:10,113.5,75.7
05.06.2018,09:24:20,113.5,75.7
05.06.2018,09:24:30,113.7,75.7
05.06.2018,09:24:40,113.6,75.7
05.06.2018,09:24:50,113.6,75.7
05.06.2018,09:25:00,113.6,75.7
05.06.2018,09:25:10,113.7,75.6
05.06.2018,09:25:20,113.6,75.7
05.06.2018,09:25:30,113.6,75.6
05.06.2018,09:25:40,113.7,75.6
05.06.2018,09:25:50,113.8,75.6
05.06.2018,09:26:00,113.7,75.6
05.06.2018,09:26:10,113.7,75.6
05.06.2018,09:26:20,113.7,75.5
05.06.2018,09:26:30,113.7,75.5
05.06.2018,09:26:40,113.7,75.6
05.06.2018,09:26:50,113.7,75.5
05.06.2018,09:27:00,113.7,75.5
05.06.2018,09:27:10,113.7,75.3
05.06.2018,09:27:20,113.6,75.2
05.06.2018,09:27:30,113.5,75.2
05.06.2018,09:27:40,113.3,75.2
05.06.2018,09:27:50,113.3,75.2
05.06.2018,09:28:00,113.3,75.2
05.06.2018,09:28:10,112.9,75.2
05.06.2018,09:28:20,112.8,75.2
05.06.2018,09:28:30,112.8,75.2
05.06.2018,09:28:40,112.8,75.2
05.06.2018,09:28:50,112.8,75.2
05.06.2018,09:29:00,112.8,75.2
05.06.2018,09:29:10,112.9,75.2
05.06.2018,09:29:20,112.8,75.2
05.06.2018,09:29:30,112.9,75.1
05.06.2018,09:29:40,113,75.1
05.06.2018,09:29:50,112.8,75.3
05.06.2018,09:30:00,112.7,75.5
05.06.2018,09:30:10,112.7,75.5
05.06.2018,09:30:20,112.7,75.4
05.06.2018,09:30:30,112.7,75.3
05.06.2018,09:30:40,112.8,75.3
05.06.2018,09:30:50,112.8,75.1
05.06.2018,09:31:00,112.8,74.9
05.06.2018,09:31:10,112.8,74.9
05.06.2018,09:31:20,112.8,74.9
05.06.2018,09:31:30,112.8,75
05.06.2018,09:31:40,112.8,75
05.06.2018,09:31:50,112.8,74.9
05.06.2018,09:32:00,112.8,74.9
05.06.2018,09:32:10,112.8,74.9
05.06.2018,09:32:20,112.8,74.9
05.06.2018,09:32:30,112.8,74.9
05.06.2018,09:32:40,112.8,74.9
05.06.2018,09:32:50,112.8,74.9
05.06.2018,09:33:00,112.8,75
05.06.2018,09:33:10,112.8,75
05.06.2018,09:33:20,112.8,74.9
05.06.2018,09:33:30,112.9,74.9
05.06.2018,09:33:40,113.1,74.9
05.06.2018,09:33:50,113.2,75
05.06.2018,09:34:00,113.3,74.9
05.06.2018,09:34:10,113.4,74.9
05.06.2018,09:34:20,113.4,74.9
05.06.2018,09:34:30,113.4,74.9
05.06.2018,09:34:40,113.5,74.9
05.06.2018,09:34:50,113.6,74.9
05.06.2018,09:35:00,113.5,74.8
05.06.2018,09:35:10,113.5,74.8
05.06.2018,09:35:20,113.5,74.9
05.06.2018,09:35:30,113.5,74.9
05.06.2018,09:35:40,113.6,74.8
05.06.2018,09:35:50,113.6,74.8
05.06.2018,09:36:00,113.6,74.8
05.06.2018,09:36:10,113.6,74.8
05.06.2018,09:36:20,113.6,74.8
05.06.2018,09:36:30,113.6,74.7
05.06.2018,09:36:40,113.6,74.7
05.06.2018,09:36:50,113.5,74.7
05.06.2018,09:37:00,113.6,74.7
05.06.2018,09:37:10,113.6,74.7
05.06.2018,09:37:20,113.6,74.7
05.06.2018,09:37:30,113.5,74.6
05.06.2018,09:37:40,113.6,74.6
05.06.2018,09:37:50,113.6,74.6
05.06.2018,09:38:00,113.6,74.6
05.06.2018,09:38:10,113.5,74.6
05.06.2018,09:38:20,113.7,74.6
05.06.2018,09:38:30,113.5,74.5
05.06.2018,09:38:40,113.7,74.6
05.06.2018,09:38:50,113.7,74.6
05.06.2018,09:39:00,113.6,74.5
05.06.2018,09:39:10,113.6,74.5
05.06.2018,09:39:20,113.6,74.5
05.06.2018,09:39:30,113.6,74.5
05.06.2018,09:39:40,113.6,74.5
05.06.2018,09:39:50,113.6,74.5
05.06.2018,09:40:00,113.6,74.4
05.06.2018,09:40:10,113.7,74.4
05.06.2018,09:40:20,113.7,74.4
05.06.2018,09:40:30,113.7,74.4
05.06.2018,09:40:40,113.6,74.4
05.06.2018,09:40:50,113.7,74.4
05.06.2018,09:41:00,113.6,74.4
05.06.2018,09:41:10,113.6,74.3
05.06.2018,09:41:20,113.6,74.4
05.06.2018,09:41:30,113.6,74.3
05.06.2018,09:41:40,113.5,74.3
05.06.2018,09:41:50,113.5,74.3
05.06.2018,09:42:00,113.5,74.3
05.06.2018,09:42:10,113.5,74.2
05.06.2018,09:42:20,113.5,74.3
05.06.2018,09:42:30,113.6,74.3
05.06.2018,09:42:40,113.5,74.2
05.06.2018,09:42:50,113.6,74.2
05.06.2018,09:43:00,113.6,74.2
05.06.2018,09:43:10,113.5,74.2
05.06.2018,09:43:20,113.6,74.2
05.06.2018,09:43:30,113.5,74.2
05.06.2018,09:43:40,113.5,74.1
05.06.2018,09:43:50,113.5,74.1
05.06.2018,09:44:00,113.5,74.1
05.06.2018,09:44:10,113.6,74.1
05.06.2018,09:44:20,113.5,74.1
05.06.2018,09:44:30,113.6,74.1
05.06.2018,09:44:40,113.6,74
05.06.2018,09:44:50,113.6,74
05.06.2018,09:45:00,113.6,74
05.06.2018,09:45:10,113.6,74
05.06.2018,09:45:20,113.6,74
05.06.2018,09:45:30,113.6,74
05.06.2018,09:45:40,113.6,74
05.06.2018,09:45:50,113.6,73.9
05.06.2018,09:46:00,113.6,73.9
05.06.2018,09:46:10,113.6,73.9
05.06.2018,09:46:20,113.6,73.9
05.06.2018,09:46:30,113.6,73.9
05.06.2018,09:46:40,113.6,73.9
05.06.2018,09:46:50,113.6,73.9
05.06.2018,09:47:00,113.6,73.9
05.06.2018,09:47:10,113.6,73.9
05.06.2018,09:47:20,113.6,74
05.06.2018,09:47:30,113.6,74
05.06.2018,09:47:40,113.6,74
05.06.2018,09:47:50,113.7,73.9
05.06.2018,09:48:00,113.6,73.9
05.06.2018,09:48:10,113.6,74
05.06.2018,09:48:20,113.6,74
05.06.2018,09:48:30,113.6,74
05.06.2018,09:48:40,113.7,73.9
05.06.2018,09:48:50,113.7,73.9
05.06.2018,09:49:00,113.7,74
05.06.2018,09:49:10,113.7,74
05.06.2018,09:49:20,113.8,74
05.06.2018,09:49:30,113.8,73.9
05.06.2018,09:49:40,113.9,73.9
05.06.2018,09:49:50,113.8,73.9
05.06.2018,09:50:00,113.8,73.9
05.06.2018,09:50:10,113.9,73.9
05.06.2018,09:50:20,113.8,73.8
05.06.2018,09:50:30,114,73.8
05.06.2018,09:50:40,114,73.8
05.06.2018,09:50:50,114,73.8
05.06.2018,09:51:00,113.9,73.8
05.06.2018,09:51:10,113.9,73.8
05.06.2018,09:51:20,114,73.8
05.06.2018,09:51:30,113.9,73.7
05.06.2018,09:51:40,114,73.7
05.06.2018,09:51:50,114,73.7
05.06.2018,09:52:00,114,73.7
05.06.2018,09:52:10,114,73.7
05.06.2018,09:52:20,113.9,73.7
05.06.2018,09:52:30,114,73.7
05.06.2018,09:52:40,114,73.6
05.06.2018,09:52:50,114,73.6
05.06.2018,09:53:00,114,73.6
05.06.2018,09:53:10,114,73.6
05.06.2018,09:53:20,113.9,73.6
05.06.2018,09:53:30,113.9,73.6
05.06.2018,09:53:40,114.1,73.6
05.06.2018,09:53:50,114.1,73.6
05.06.2018,09:54:00,114,73.6
05.06.2018,09:54:10,114.1,73.5
05.06.2018,09:54:20,114.2,73.5
05.06.2018,09:54:30,114.1,73.5
05.06.2018,09:54:40,114.1,73.5
05.06.2018,09:54:50,114.1,73.5
05.06.2018,09:55:00,114.1,73.5
05.06.2018,09:55:10,114.1,73.5
05.06.2018,09:55:20,114.1,73.4
05.06.2018,09:55:30,114.1,73.4
05.06.2018,09:55:40,114.1,73.4
05.06.2018,09:55:50,114,73.4
05.06.2018,09:56:00,114.1,73.4
05.06.2018,09:56:10,114.1,73.4
05.06.2018,09:56:20,114.1,73.4
05.06.2018,09:56:30,114.2,73.4
05.06.2018,09:56:40,114.1,73.3
05.06.2018,09:56:50,114.1,73.3
05.06.2018,09:57:00,114.2,73.3
05.06.2018,09:57:10,114.1,73.3
05.06.2018,09:57:20,114.1,73.3
05.06.2018,09:57:30,114.1,73.3
05.06.2018,09:57:40,114.1,73.3
05.06.2018,09:57:50,114.1,73.3
05.06.2018,09:58:00,114.1,73.2
05.06.2018,09:58:10,114.1,73.2
05.06.2018,09:58:20,114.1,73.2
05.06.2018,09:58:30,114.2,73.2
05.06.2018,09:58:40,114.2,73.2
05.06.2018,09:58:50,114.1,73.2
05.06.2018,09:59:00,114.2,73.2
05.06.2018,09:59:10,114.2,73.1
05.06.2018,09:59:20,114.3,73.1
05.06.2018,09:59:30,114.2,73.1
05.06.2018,09:59:40,114.2,73.1
05.06.2018,09:59:50,114.3,73.1
05.06.2018,10:00:00,114.2,73.1
05.06.2018,10:00:10,114.3,73.1
05.06.2018,10:00:20,114.2,73
05.06.2018,10:00:30,114.2,73
05.06.2018,10:00:40,114.4,73
05.06.2018,10:00:50,114.5,73
05.06.2018,10:01:00,114.4,73
05.06.2018,10:01:10,114.3,73
05.06.2018,10:01:20,114.3,73
05.06.2018,10:01:30,114.2,72.9
05.06.2018,10:01:40,114.2,72.9
05.06.2018,10:01:50,114.3,72.9
05.06.2018,10:02:00,114.3,72.9
05.06.2018,10:02:10,114.3,72.9
05.06.2018,10:02:20,114.3,72.9
