,date,time,bf_03,bf_04,bl_ce193,Anomaly
931,2018-03-09,05:35:00,11.3199548,3.511,1.51362054,0
932,2018-03-09,05:40:00,12.28108047,3.204,,0
933,2018-03-09,05:45:00,14.58677392,3.204,,0
934,2018-03-09,05:50:00,12.84116826,3.204,1.51362054,0
935,2018-03-09,05:55:00,14.07901298,3.204,1.51362054,0
936,2018-03-09,06:00:00,14.22335029,3.204,,0
937,2018-03-09,06:05:00,14.83172085,3.511,1.51362054,0
938,2018-03-09,06:10:00,13.10662574,3.833,,0
939,2018-03-09,06:15:00,14.83172085,4.523,,0
940,2018-03-09,06:20:00,14.14275281,4.171,1.51362054,0
941,2018-03-09,06:25:00,13.70490821,4.171,,0
942,2018-03-09,06:30:00,13.75224464,4.523,1.51362054,0
943,2018-03-09,06:35:00,15.06793612,4.523,,0
944,2018-03-09,06:40:00,15.2042673,4.891,,0
945,2018-03-09,06:45:00,16.89474492,4.891,,0
946,2018-03-09,06:50:00,14.39544719,4.891,1.51362054,0
947,2018-03-09,06:55:00,13.61815946,5.274,,0
948,2018-03-09,07:00:00,12.7754411,5.274,,0
949,2018-03-09,07:05:00,14.64623625,4.891,,0
950,2018-03-09,07:10:00,12.53614703,4.523,,0
951,2018-03-09,07:15:00,13.1960432,4.523,,0
952,2018-03-09,07:20:00,20.46336137,4.171,,0
953,2018-03-09,07:25:00,15.1350134,4.171,,0
954,2018-03-09,07:30:00,13.53707619,4.171,1.51362054,0
955,2018-03-09,07:35:00,13.63740822,4.171,,0
956,2018-03-09,07:40:00,14.08308229,4.171,,0
957,2018-03-09,07:45:00,14.31215577,4.171,,0
958,2018-03-09,07:50:00,14.63494945,4.171,1.51362054,0
959,2018-03-09,07:55:00,14.12216654,4.171,,0
960,2018-03-09,08:00:00,13.39159065,4.891,1.51362054,0
961,2018-03-09,08:05:00,13.67002575,4.891,1.51362054,0
962,2018-03-09,08:10:00,14.31094444,3.204,,0
963,2018-03-09,08:15:00,12.89937509,3.204,,0
964,2018-03-09,08:20:00,12.33306663,2.911,1.51362054,0
965,2018-03-09,08:25:00,14.18489693,2.911,,0
966,2018-03-09,08:30:00,14.14564864,2.911,1.51362054,0
967,2018-03-09,08:35:00,12.85791234,3.204,1.51362054,0
968,2018-03-09,08:40:00,12.33306663,3.204,,0
969,2018-03-09,08:45:00,12.19925274,3.204,,0
970,2018-03-09,08:50:00,13.48402381,,,0
971,2018-03-09,08:55:00,12.93935522,3.204,1.51362054,0
972,2018-03-09,09:00:00,15.29911049,3.204,,0
973,2018-03-09,09:05:00,12.9265795,3.204,,0
974,2018-03-09,09:10:00,12.68877436,3.204,,0
975,2018-03-09,09:15:00,13.79396606,3.204,2.275324229,0
976,2018-03-09,09:20:00,11.88960702,3.204,1.688871197,0
977,2018-03-09,09:25:00,10.80959455,3.204,,0
978,2018-03-09,09:30:00,11.84636514,3.204,0.787179595,0
979,2018-03-09,09:35:00,12.9947167,3.204,,0
980,2018-03-09,09:40:00,0.0,3.204,1.34842289,0
981,2018-03-09,09:45:00,12.8707133,3.511,2.717190758,0
982,2018-03-09,09:50:00,12.94682508,3.511,,0
983,2018-03-09,09:55:00,12.84654353,,0.565430329,0
984,2018-03-09,10:00:00,11.30865538,3.204,0.565430329,0
985,2018-03-09,10:05:00,11.27437227,3.204,1.19323314,0
986,2018-03-09,10:10:00,11.20066422,3.204,1.51362054,0
987,2018-03-09,10:15:00,11.7063495,4.171,2.275324229,0
988,2018-03-09,10:20:00,13.30584503,,,0
989,2018-03-09,10:25:00,12.13991029,4.171,,0
990,2018-03-09,10:30:00,11.09785276,4.171,,0
991,2018-03-09,10:35:00,11.88163245,,1.51362054,0
992,2018-03-09,10:40:00,14.15511214,3.691,,0
993,2018-03-09,10:45:00,12.58281471,7.084,2.4911498,0
994,2018-03-09,10:50:00,12.16182145,,,0
995,2018-03-09,10:55:00,12.69134843,14.846,1.048001031,0
996,2018-03-09,11:00:00,12.28966702,13.528,2.4911498,0
997,2018-03-09,11:05:00,13.26351164,14.179,,0
998,2018-03-09,11:10:00,11.645291,14.179,,0
999,2018-03-09,11:15:00,10.1480265,14.846,,0
1000,2018-03-09,11:20:00,11.46545295,16.944,,0
1001,2018-03-09,11:25:00,10.52857276,16.944,,0
1002,2018-03-09,11:30:00,11.31659841,16.944,,0
1003,2018-03-09,11:35:00,10.5748619,16.228,,0
1004,2018-03-09,11:40:00,10.41005189,16.228,,0
1005,2018-03-09,11:45:00,10.93547172,16.944,1.19323314,0
1006,2018-03-09,11:50:00,10.93547172,17.675,1.19323314,0
1007,2018-03-09,11:55:00,12.71425641,16.944,1.34842289,0
1008,2018-03-09,12:00:00,13.27293729,16.944,,0
1009,2018-03-09,12:05:00,10.4249222,16.944,1.51362054,0
1010,2018-03-09,12:10:00,14.45842363,17.675,0.912670609,0
1011,2018-03-09,12:15:00,10.97635404,,1.048001031,0
1012,2018-03-09,12:20:00,10.97226581,14.846,,0
1013,2018-03-09,12:25:00,11.49751529,14.846,,0
1014,2018-03-09,12:30:00,12.48313251,14.846,,0
1015,2018-03-09,12:35:00,11.72060153,14.846,,0
1016,2018-03-09,12:40:00,10.76212563,14.846,0.469008228,0
1017,2018-03-09,12:45:00,10.21413851,14.846,,0
1018,2018-03-09,12:50:00,11.01870635,14.179,1.688871197,0
1019,2018-03-09,12:55:00,10.70142044,13.528,,0
1020,2018-03-09,13:00:00,14.910413,13.528,,0
1021,2018-03-09,13:05:00,11.20371778,13.528,,0
1022,2018-03-09,13:10:00,10.94644938,13.528,2.069688896,0
1023,2018-03-09,13:15:00,10.85391527,,,0
1024,2018-03-09,13:20:00,10.80174615,12.893,,0
1025,2018-03-09,13:25:00,9.744748911,12.893,0.787179595,0
1026,2018-03-09,13:30:00,14.26100871,12.893,,0
1027,2018-03-09,13:35:00,10.76166508,11.672,,0
1028,2018-03-09,13:40:00,11.3133682,11.672,,0
1029,2018-03-09,13:45:00,10.26630763,,1.51362054,0
1030,2018-03-09,13:50:00,10.14273956,13.528,,0
1031,2018-03-09,13:55:00,10.04295641,,1.874215276,0
1032,2018-03-09,14:00:00,11.19453188,9.42,,0
1033,2018-03-09,14:05:00,10.63710649,8.897,,0
1034,2018-03-09,14:10:00,11.84633359,9.42,0.565430329,0
1035,2018-03-09,14:15:00,12.01246849,12.893,,0
1036,2018-03-09,14:20:00,9.392050575,,0.912670609,0
1037,2018-03-09,14:25:00,9.88039872,9.959,,0
1038,2018-03-09,14:30:00,9.262703457,10.514,,0
1039,2018-03-09,14:35:00,9.041446827,,,0
1040,2018-03-09,14:40:00,8.619620778,10.514,,0
1041,2018-03-09,14:45:00,11.37025014,10.514,,0
1042,2018-03-09,14:50:00,10.65951606,10.514,0.469008228,0
1043,2018-03-09,14:55:00,9.894373155,10.514,,0
1044,2018-03-09,15:00:00,10.34727103,10.514,,0
1045,2018-03-09,15:05:00,9.10931274,9.959,,0
1046,2018-03-09,15:10:00,9.326178306,9.959,1.34842289,0
1047,2018-03-09,15:15:00,10.17197546,,0.671458623,0
1048,2018-03-09,15:20:00,10.19931236,9.42,,0
1049,2018-03-09,15:25:00,9.315938799,8.897,0.787179595,0
1050,2018-03-09,15:30:00,9.763101792,8.897,2.069688896,0
1051,2018-03-09,15:35:00,10.95497915,8.897,,0
1052,2018-03-09,15:40:00,10.22126768,9.42,,0
1053,2018-03-09,15:45:00,9.184471857,,,0
1054,2018-03-09,15:50:00,9.940498254,8.897,1.19323314,0
1055,2018-03-09,15:55:00,13.73086344,,2.275324229,0
1056,2018-03-09,16:00:00,11.64707645,8.897,,0
1057,2018-03-09,16:05:00,11.25221506,8.897,1.19323314,0
1058,2018-03-09,16:10:00,10.88190831,10.514,,0
1059,2018-03-09,16:15:00,11.2379441,10.514,1.34842289,0
1060,2018-03-09,16:20:00,9.456610572,8.897,,0
1061,2018-03-09,16:25:00,10.45357137,8.389,,0
1062,2018-03-09,16:30:00,11.29298382,8.389,,0
1063,2018-03-09,16:35:00,10.15707992,9.42,1.51362054,0
1064,2018-03-09,16:40:00,11.23183068,10.514,,0
1065,2018-03-09,16:45:00,11.96925815,10.514,,0
1066,2018-03-09,16:50:00,11.10952441,10.514,,0
1067,2018-03-09,16:55:00,10.99540091,,,0
1068,2018-03-09,17:00:00,11.29818244,11.085,,0
1069,2018-03-09,17:05:00,12.83288454,11.085,,0
1070,2018-03-09,17:10:00,12.6309713,11.085,2.717190758,0
1071,2018-03-09,17:15:00,12.8221277,11.085,3.723905655,0
1072,2018-03-09,17:20:00,12.33063136,11.085,1.19323314,0
1073,2018-03-09,17:25:00,12.26492312,11.672,1.048001031,0
1074,2018-03-09,17:30:00,10.59343559,12.275,1.51362054,0
1075,2018-03-09,17:35:00,12.43045236,12.275,,0
1076,2018-03-09,17:40:00,11.24181783,11.672,0.912670609,0
1077,2018-03-09,17:45:00,13.61150978,11.672,1.34842289,0
1078,2018-03-09,17:50:00,13.4039626,11.672,1.19323314,0
1079,2018-03-09,17:55:00,13.2901167,11.672,,0
1080,2018-03-09,18:00:00,11.6797823,16.228,1.19323314,0
1081,2018-03-09,18:05:00,11.56245383,0.0,2.275324229,0
1082,2018-03-09,18:10:00,12.58191883,16.228,,0
1083,2018-03-09,18:15:00,13.53129715,14.846,,0
1084,2018-03-09,18:20:00,11.35782141,,,0
1085,2018-03-09,18:25:00,13.16058662,14.846,1.19323314,0
1086,2018-03-09,18:30:00,13.4039626,14.846,,0
1087,2018-03-09,18:35:00,12.5861017,14.846,1.048001031,0
1088,2018-03-09,18:40:00,14.40812828,14.846,,0
1089,2018-03-09,18:45:00,12.45050867,14.179,,0
1090,2018-03-09,18:50:00,12.84222186,14.846,,0
1091,2018-03-09,18:55:00,11.22427881,15.529,1.048001031,0
1092,2018-03-09,19:00:00,11.10952441,15.529,2.4911498,0
1093,2018-03-09,19:05:00,11.39294362,15.529,,0
1094,2018-03-09,19:10:00,12.70823763,15.529,,0
1095,2018-03-09,19:15:00,12.00253181,15.529,,0
1096,2018-03-09,19:20:00,12.02408336,15.529,1.34842289,0
1097,2018-03-09,19:25:00,10.8579972,16.228,1.34842289,0
1098,2018-03-09,19:30:00,10.49211936,16.944,2.4911498,0
1099,2018-03-09,19:35:00,11.90460983,14.846,,0
1100,2018-03-09,19:40:00,10.86578881,15.529,,0
1101,2018-03-09,19:45:00,10.33236917,15.529,,0
1102,2018-03-09,19:50:00,9.862468542,15.529,,0
1103,2018-03-09,19:55:00,9.981923148,15.529,,0
1104,2018-03-09,20:00:00,12.39703989,14.846,,0
1105,2018-03-09,20:05:00,10.99787404,14.846,,0
1106,2018-03-09,20:10:00,13.14066911,14.846,,0
1107,2018-03-09,20:15:00,12.50832434,16.944,,0
1108,2018-03-09,20:20:00,11.27581703,16.944,,0
1109,2018-03-09,20:25:00,12.1533737,16.228,0.912670609,0
1110,2018-03-09,20:30:00,9.785978226,16.228,,0
1111,2018-03-09,20:35:00,8.934660693,15.529,,0
1112,2018-03-09,20:40:00,10.49606879,,,0
1113,2018-03-09,20:45:00,11.63984002,12.893,,0
1114,2018-03-09,20:50:00,9.878297823,13.528,1.874215276,0
1115,2018-03-09,20:55:00,10.03316485,19.968,1.688871197,0
1116,2018-03-09,21:00:00,9.330563061,18.423,,0
1117,2018-03-09,21:05:00,9.277649478,16.228,,0
1118,2018-03-09,21:10:00,10.16502295,16.228,1.51362054,0
1119,2018-03-09,21:15:00,10.50120432,14.846,,0
1120,2018-03-09,21:20:00,11.87056015,14.846,,0
1121,2018-03-09,21:25:00,10.32747339,15.529,1.19323314,0
1122,2018-03-09,21:30:00,11.00929333,15.529,1.048001031,0
1123,2018-03-09,21:35:00,11.65858406,15.529,1.048001031,0
1124,2018-03-09,21:40:00,10.89181344,15.529,1.34842289,0
1125,2018-03-09,21:45:00,10.82864773,15.529,3.456811513,0
1126,2018-03-09,21:50:00,9.409905045,14.179,1.34842289,0
1127,2018-03-09,21:55:00,13.92090944,14.179,,0
1128,2018-03-09,22:00:00,9.689696577,14.179,,0
1129,2018-03-09,22:05:00,9.492981957,14.179,,0
1130,2018-03-09,22:10:00,10.90399612,14.179,0.671458623,0
1131,2018-03-09,22:15:00,10.17197546,13.528,0.38209533,0
1132,2018-03-09,22:20:00,9.973260891,13.528,,0
1133,2018-03-09,22:25:00,8.33967783,12.893,,0
1134,2018-03-09,22:30:00,8.871166917,11.672,,0
1135,2018-03-09,22:35:00,8.476191972,11.672,,0
1136,2018-03-09,22:40:00,8.780563368,11.672,1.19323314,0
1137,2018-03-09,22:45:00,7.981806114,11.672,,0
1138,2018-03-09,22:50:00,8.061867324,,,0
1139,2018-03-09,22:55:00,8.460602433,11.672,1.34842289,0
1140,2018-03-09,23:00:00,7.960551093,11.085,0.787179595,0
1141,2018-03-09,23:05:00,9.323332947,11.085,0.38209533,0
1142,2018-03-09,23:10:00,9.305642511,11.085,0.671458623,0
1143,2018-03-09,23:15:00,7.786889559,11.085,,0
1144,2018-03-09,23:20:00,7.582130964,11.085,0.304582372,0
1145,2018-03-09,23:25:00,7.554421836,,,0
1146,2018-03-09,23:30:00,7.738941159,9.959,0.469008228,0
1147,2018-03-09,23:35:00,7.896931137,9.959,,0
1148,2018-03-09,23:40:00,6.610715307,9.959,,0
1149,2018-03-09,23:45:00,6.963520896,9.959,0.38209533,0
1150,2018-03-09,23:50:00,7.113940074,9.959,,0
1151,2018-03-09,23:55:00,7.599840327,9.42,,0
1152,2018-03-10,00:00:00,7.163068257,8.897,0.565430329,0
1153,2018-03-10,00:05:00,6.650039304,,0.304582372,0
1154,2018-03-10,00:10:00,6.586854669,9.42,0.304582372,0
1155,2018-03-10,00:15:00,6.805966239,7.421,0.469008228,0
1156,2018-03-10,00:20:00,6.691344327,6.961,0.304582372,0
1157,2018-03-10,00:25:00,7.976361447,7.897,,0
1158,2018-03-10,00:30:00,7.22891529,8.389,0.38209533,0
1159,2018-03-10,00:35:00,7.235691156,,,0
1160,2018-03-10,00:40:00,6.722460315,,,0
1161,2018-03-10,00:45:00,8.692313076,7.421,,0
1162,2018-03-10,00:50:00,6.998971167,6.961,,0
1163,2018-03-10,00:55:00,8.144685567,,,0
1164,2018-03-10,01:00:00,7.214543388,7.421,0.304582372,0
1165,2018-03-10,01:05:00,7.49988684,,,0
1166,2018-03-10,01:10:00,6.91731378,7.421,0.304582372,0
1167,2018-03-10,01:15:00,6.773954373,,,0
1168,2018-03-10,01:20:00,7.024604634,,0.177243437,0
1169,2018-03-10,01:25:00,6.31745406,6.516,,0
1170,2018-03-10,01:30:00,6.801486849,6.516,,0
1171,2018-03-10,01:35:00,6.350021118,6.516,0.127112896,0
1172,2018-03-10,01:40:00,6.577895889,6.516,,0
1173,2018-03-10,01:45:00,6.836653215,6.087,,0
1174,2018-03-10,01:50:00,6.297322041,,0.304582372,0
1175,2018-03-10,01:55:00,6.425218089,6.516,,0
1176,2018-03-10,02:00:00,5.992893864,6.516,,0
1177,2018-03-10,02:05:00,6.573384954,6.516,0.304582372,0
1178,2018-03-10,02:10:00,6.988504536,8.389,0.304582372,0
1179,2018-03-10,02:15:00,6.7108833,7.897,0.38209533,0
1180,2018-03-10,02:20:00,8.049318723,,,0
1181,2018-03-10,02:25:00,6.788187477,,,0
1182,2018-03-10,02:30:00,6.485380713,6.516,,0
1183,2018-03-10,02:35:00,6.417615744,6.516,,0
1184,2018-03-10,02:40:00,5.931791199,,0.177243437,0
1185,2018-03-10,02:45:00,5.886013095,6.516,,0
1186,2018-03-10,02:50:00,6.966530289,,0.085762994,0
1187,2018-03-10,02:55:00,6.818773509,6.961,0.38209533,0
1188,2018-03-10,03:00:00,6.781708134,,,0
1189,2018-03-10,03:05:00,6.413445495,6.516,,0
1190,2018-03-10,03:10:00,6.393527982,,0.38209533,0
1191,2018-03-10,03:15:00,7.080268941,6.961,0.236345541,0
1192,2018-03-10,03:20:00,6.177829581,,,0
1193,2018-03-10,03:25:00,6.07897386,7.421,,0
1194,2018-03-10,03:30:00,5.997493125,7.421,,0
1195,2018-03-10,03:35:00,5.978692305,6.087,,0
1196,2018-03-10,03:40:00,6.744794175,,0.177243437,0
1197,2018-03-10,03:45:00,6.393527982,,0.304582372,0
1198,2018-03-10,03:50:00,6.352942185,6.516,,0
1199,2018-03-10,03:55:00,6.393527982,6.516,,0
1200,2018-03-10,04:00:00,6.518490345,6.087,,0
1201,2018-03-10,04:05:00,6.053214213,,,0
1202,2018-03-10,04:10:00,5.781069189,6.087,,0
1203,2018-03-10,04:15:00,10.0127363,6.087,,0
1204,2018-03-10,04:20:00,6.726630564,5.673,,0
1205,2018-03-10,04:25:00,6.743166453,,0.38209533,0
1206,2018-03-10,04:30:00,7.173957591,6.087,,0
1207,2018-03-10,04:35:00,6.854249016,6.516,0.671458623,0
1208,2018-03-10,04:40:00,6.826218129,,,0
1209,2018-03-10,04:45:00,6.89630481,6.516,,0
1210,2018-03-10,04:50:00,6.762402594,,0.671458623,0
1211,2018-03-10,04:55:00,7.540226586,6.516,,0
1212,2018-03-10,05:00:00,7.181774442,6.961,,0
1213,2018-03-10,05:05:00,7.116684489,6.961,,0
1214,2018-03-10,05:10:00,7.447768191,,,0
1215,2018-03-10,05:15:00,7.238902437,,,0
1216,2018-03-10,05:20:00,7.633309572,,0.469008228,0
1217,2018-03-10,05:25:00,6.338873115,,3.200003914,0
1218,2018-03-10,05:30:00,6.666385923,,,0
1219,2018-03-10,05:35:00,6.924335697,,,0
1220,2018-03-10,05:40:00,7.119921006,,,0
1221,2018-03-10,05:45:00,7.512624711,,,0
1222,2018-03-10,05:50:00,8.421814701,,,0
1223,2018-03-10,05:55:00,8.973315936,,,0
1224,2018-03-10,06:00:00,8.602920855,,0.052965954,0
1225,2018-03-10,06:05:00,10.10326415,,,0
1226,2018-03-10,06:10:00,9.824683941,,0.469008228,0
1227,2018-03-10,06:15:00,11.50779896,,,0
1228,2018-03-10,06:20:00,12.00475889,,,0
1229,2018-03-10,06:25:00,11.72060153,,,0
1230,2018-03-10,06:30:00,12.80542146,,,0
1231,2018-03-10,06:35:00,11.85681284,,1.19323314,0
1232,2018-03-10,06:40:00,12.68447162,,1.048001031,0
1233,2018-03-10,06:45:00,11.98362374,,,0
1234,2018-03-10,06:50:00,12.40659172,,,0
1235,2018-03-10,06:55:00,13.52998488,,,0
1236,2018-03-10,07:00:00,13.01206645,,1.34842289,0
1237,2018-03-10,07:05:00,12.35815122,,1.34842289,0
1238,2018-03-10,07:10:00,11.614869,,0.052965954,0
1239,2018-03-10,07:15:00,12.77247587,,,0
1240,2018-03-10,07:20:00,11.84633359,,1.19323314,0
1241,2018-03-10,07:25:00,12.65202444,,,0
1242,2018-03-10,07:30:00,14.06344237,,,0
1243,2018-03-10,07:35:00,13.63775522,,2.717190758,0
1244,2018-03-10,07:40:00,13.5675739,,1.19323314,0
1245,2018-03-10,07:45:00,13.81429365,,0.787179595,0
1246,2018-03-10,07:50:00,14.37625521,,1.34842289,0
1247,2018-03-10,07:55:00,13.88501754,,,0
1248,2018-03-10,08:00:00,13.68453645,,,0
1249,2018-03-10,08:05:00,14.71765413,,1.688871197,0
1250,2018-03-10,08:10:00,14.04134825,,1.19323314,0
1251,2018-03-10,08:15:00,14.4263676,,,0
1252,2018-03-10,08:20:00,12.75314509,,,0
1253,2018-03-10,08:25:00,12.33969739,,,0
1254,2018-03-10,08:30:00,14.43760393,,,0
1255,2018-03-10,08:35:00,13.61426681,,2.275324229,0
1256,2018-03-10,08:40:00,13.69717969,,2.717190758,0
1257,2018-03-10,08:45:00,13.54506339,,0.671458623,0
1258,2018-03-10,08:50:00,13.62727597,,,0
1259,2018-03-10,08:55:00,13.17454844,,,0
1260,2018-03-10,09:00:00,13.17446011,,,0
1261,2018-03-10,09:05:00,14.54654774,,,0
1262,2018-03-10,09:10:00,13.50032627,,1.34842289,0
1263,2018-03-10,09:15:00,13.27770689,,4.001297672,0
1264,2018-03-10,09:20:00,15.44284213,,1.51362054,0
1265,2018-03-10,09:25:00,17.23445303,,,0
1266,2018-03-10,09:30:00,14.64700595,,,0
1267,2018-03-10,09:35:00,14.13847531,,,0
1268,2018-03-10,09:40:00,14.81760131,,2.275324229,0
1269,2018-03-10,09:45:00,14.22379823,,,0
1270,2018-03-10,09:50:00,15.79945205,,1.34842289,0
1271,2018-03-10,09:55:00,13.20074971,,,0
1272,2018-03-10,10:00:00,14.45316823,,,0
1273,2018-03-10,10:05:00,14.0202825,,,0
1274,2018-03-10,10:10:00,13.80641371,,1.688871197,0
1275,2018-03-10,10:15:00,14.64884186,,2.275324229,0
1276,2018-03-10,10:20:00,13.72215071,,1.19323314,0
1277,2018-03-10,10:25:00,13.85393941,,1.048001031,0
1278,2018-03-10,10:30:00,14.50186109,,,0
1279,2018-03-10,10:35:00,14.53879398,,2.953469105,0
1280,2018-03-10,10:40:00,13.51318401,,2.4911498,0
1281,2018-03-10,10:45:00,13.25778307,,,0
1282,2018-03-10,10:50:00,13.53556834,,1.048001031,0
1283,2018-03-10,10:55:00,12.97197275,,1.34842289,0
1284,2018-03-10,11:00:00,12.90410684,,,0
1285,2018-03-10,11:05:00,12.72127833,,,0
1286,2018-03-10,11:10:00,13.5963177,,,0
1287,2018-03-10,11:15:00,13.0296244,,,0
1288,2018-03-10,11:20:00,11.33293872,,,0
1289,2018-03-10,11:25:00,12.20282364,,,0
1290,2018-03-10,11:30:00,10.57095662,,1.048001031,0
1291,2018-03-10,11:35:00,11.95084218,,,0
1292,2018-03-10,11:40:00,13.19065531,,,0
1293,2018-03-10,11:45:00,0.0,,1.048001031,0
1294,2018-03-10,11:50:00,12.76946016,,,0
1295,2018-03-10,11:55:00,12.29045565,,0.912670609,0
1296,2018-03-10,12:00:00,12.25641859,,,0
1297,2018-03-10,12:05:00,11.7156742,,,0
1298,2018-03-10,12:10:00,12.80961695,,,0
1299,2018-03-10,12:15:00,11.00856779,,1.19323314,0
1300,2018-03-10,12:20:00,10.62990161,,,0
1301,2018-03-10,12:25:00,10.46944481,,1.048001031,0
1302,2018-03-10,12:30:00,11.66074805,,,0
1303,2018-03-10,12:35:00,11.47329504,,,0
1304,2018-03-10,12:40:00,11.92705725,,,0
1305,2018-03-10,12:45:00,13.99889499,,2.275324229,0
1306,2018-03-10,12:50:00,11.94060898,,,0
1307,2018-03-10,12:55:00,12.41152536,,,0
1308,2018-03-10,13:00:00,11.04410008,,,0
1309,2018-03-10,13:05:00,11.76560994,,1.048001031,0
1310,2018-03-10,13:10:00,11.52919909,,,0
1311,2018-03-10,13:15:00,12.18108282,,0.787179595,0
1312,2018-03-10,13:20:00,14.76244803,,,0
1313,2018-03-10,13:25:00,11.24832872,,2.717190758,0
1314,2018-03-10,13:30:00,11.80017695,,,0
1315,2018-03-10,13:35:00,11.20742747,,1.048001031,0
1316,2018-03-10,13:40:00,11.99050055,,,0
1317,2018-03-10,13:45:00,12.64438424,,1.048001031,0
1318,2018-03-10,13:50:00,12.81603951,,1.19323314,0
1319,2018-03-10,13:55:00,14.81157621,,1.048001031,0
1320,2018-03-10,14:00:00,15.77932634,,1.048001031,0
1321,2018-03-10,14:05:00,16.07564745,,1.34842289,0
1322,2018-03-10,14:10:00,16.51595256,,,0
1323,2018-03-10,14:15:00,16.13951977,,1.19323314,0
1324,2018-03-10,14:20:00,17.06970611,,1.688871197,0
1325,2018-03-10,14:25:00,15.91931674,,2.953469105,0
1326,2018-03-10,14:30:00,17.31789586,,1.688871197,0
1327,2018-03-10,14:35:00,18.4738056,,1.19323314,0
1328,2018-03-10,14:40:00,19.26463875,,1.874215276,0
1329,2018-03-10,14:45:00,19.51241842,,1.19323314,0
1330,2018-03-10,14:50:00,17.23516594,,1.688871197,0
1331,2018-03-10,14:55:00,16.12358954,,,0
1332,2018-03-10,15:00:00,15.49891652,,1.34842289,0
1333,2018-03-10,15:05:00,14.63804717,,1.34842289,0
1334,2018-03-10,15:10:00,13.31800879,,,0
1335,2018-03-10,15:15:00,13.26105744,,,0
1336,2018-03-10,15:20:00,15.07146916,,3.456811513,0
1337,2018-03-10,15:25:00,11.9543626,,,0
1338,2018-03-10,15:30:00,12.82639889,,1.19323314,0
1339,2018-03-10,15:35:00,11.76560994,,1.51362054,0
1340,2018-03-10,15:40:00,11.42607848,,,0
1341,2018-03-10,15:45:00,12.87116755,,1.19323314,0
1342,2018-03-10,15:50:00,11.80755217,,1.19323314,0
1343,2018-03-10,15:55:00,12.47708218,,,0
1344,2018-03-10,16:00:00,12.8386068,,,0
1345,2018-03-10,16:05:00,13.67788046,,,0
1346,2018-03-10,16:10:00,13.08680286,,1.34842289,0
1347,2018-03-10,16:15:00,13.284161,,,0
1348,2018-03-10,16:20:00,13.83050778,,1.51362054,0
1349,2018-03-10,16:25:00,13.49209302,,1.688871197,0
1350,2018-03-10,16:30:00,14.65171877,,,0
1351,2018-03-10,16:35:00,12.79900521,,2.4911498,0
1352,2018-03-10,16:40:00,12.19301314,,1.51362054,0
1353,2018-03-10,16:45:00,12.66772754,,,0
1354,2018-03-10,16:50:00,12.93832055,,1.048001031,0
1355,2018-03-10,16:55:00,13.21355698,,,0
1356,2018-03-10,17:00:00,12.18952427,,,0
1357,2018-03-10,17:05:00,11.94820502,,,0
1358,2018-03-10,17:10:00,12.25856996,,,0
1359,2018-03-10,17:15:00,11.45685379,,1.048001031,0
1360,2018-03-10,17:20:00,11.67138502,,1.688871197,0
1361,2018-03-10,17:25:00,11.29230245,,,0
1362,2018-03-10,17:30:00,10.72173542,,0.671458623,0
1363,2018-03-10,17:35:00,12.79361732,,0.787179595,0
1364,2018-03-10,17:40:00,13.92966003,,,0
1365,2018-03-10,17:45:00,12.78345983,,,0
1366,2018-03-10,17:50:00,12.68197957,,,0
1367,2018-03-10,17:55:00,11.27173511,,,0
1368,2018-03-10,18:00:00,11.29929913,,1.874215276,0
1369,2018-03-10,18:05:00,11.5327826,,1.048001031,0
1370,2018-03-10,18:10:00,11.68443203,,,0
1371,2018-03-10,18:15:00,11.5327826,,,0
1372,2018-03-10,18:20:00,12.60294042,,1.19323314,0
1373,2018-03-10,18:25:00,12.08439109,,,0
1374,2018-03-10,18:30:00,12.45791543,,,0
1375,2018-03-10,18:35:00,13.15746366,,,0
1376,2018-03-10,18:40:00,11.56680704,,1.51362054,0
1377,2018-03-10,18:45:00,10.98817079,,,0
1378,2018-03-10,18:50:00,11.10264129,,,0
1379,2018-03-10,18:55:00,11.78988697,,1.874215276,0
1380,2018-03-10,19:00:00,12.31386835,,1.34842289,0
1381,2018-03-10,19:05:00,16.70380934,,,0
1382,2018-03-10,19:10:00,11.50325648,,,0
1383,2018-03-10,19:15:00,11.73414065,,,0
1384,2018-03-10,19:20:00,10.85446416,,2.953469105,0
1385,2018-03-10,19:25:00,10.11030499,,,0
1386,2018-03-10,19:30:00,10.5837702,,,0
1387,2018-03-10,19:35:00,9.875237958,,1.51362054,0
1388,2018-03-10,19:40:00,10.92801448,,0.304582372,0
1389,2018-03-10,19:45:00,11.87425092,,,0
1390,2018-03-10,19:50:00,9.15088905,,,0
1391,2018-03-10,19:55:00,10.76115405,,,0
1392,2018-03-10,20:00:00,9.807069213,,,0
1393,2018-03-10,20:05:00,11.21771745,,1.688871197,0
1394,2018-03-10,20:10:00,10.82775816,,0.671458623,0
1395,2018-03-10,20:15:00,9.949349781,,1.048001031,0
1396,2018-03-10,20:20:00,9.49775787,,0.177243437,0
1397,2018-03-10,20:25:00,9.557472555,,,0
1398,2018-03-10,20:30:00,10.03911423,,1.34842289,0
1399,2018-03-10,20:35:00,9.086896863,,,0
1400,2018-03-10,20:40:00,9.118769931,,,0
1401,2018-03-10,20:45:00,8.445303108,,0.177243437,0
1402,2018-03-10,20:50:00,8.915992362,,,0
1403,2018-03-10,20:55:00,8.865223839,,,0
